time_s,ref_east_m,ref_north_m,ref_up_m,eskf_east_m,eskf_north_m,eskf_up_m,ref_speed_mps,eskf_speed_mps,eskf_roll_deg,eskf_pitch_deg,eskf_yaw_deg,phone_gps_is_new_fix,gnss_accepted,gnss_nis,horiz_pos_err_m,vel_err_mps,pos_std_3d_m,min_eigenvalue
158.4,-854.5263468423427,389.48699207366803,-13.279019105062531,-857.0743888525745,385.366811335619,36.87154075542582,10.668888888890123,12.402286847024163,9.095935935494094,-2.8290652479759895,175.9811148878809,False,False,,4.844420233639584,1.7333979581340397,11.327646105136889,9.298203822299046e-05
158.5,-855.1999632942634,390.2882966634532,-13.359158200775141,-857.66801156056,386.46308553227317,36.850353682365196,10.490000000000002,12.535910718764242,9.027084204418049,-3.250850192791607,175.64811775976338,False,False,,4.5523073757022585,2.0459107187642402,11.662184971703354,9.225774716259295e-05
158.6,-855.8735833803536,391.06734598264177,-13.439296103575757,-858.2461545725217,387.57173408548306,36.81549343627228,10.446944444444696,12.482433001788076,7.178228364665172,-2.4782072796756696,176.00115705782687,False,False,,4.224736275492676,2.0354885573433794,12.011846733294622,9.149280909005014e-05
158.7,-856.5472007028826,391.8686513331309,-13.509435541569538,-858.806172166486,388.67295186278994,36.76183101789515,10.463888888883158,12.250104346230849,6.64988617782822,-1.7453587298994169,176.57009494973664,False,False,,3.9134955191123075,1.7862154573476907,12.37603213824913,9.068532743438193e-05
158.8,-857.2072121732796,392.6365713718243,-13.579571268791296,-859.3548676031909,389.7663296919147,36.69928314246343,10.268055555561235,12.24859006587143,8.103862600610293,-1.9857816633267702,176.7360252350421,False,False,,3.584788856643845,1.9805345103101946,12.75515172835112,8.98339793609234e-05
158.9,-857.8604183055826,393.3933620065574,-13.659705557874052,-859.9095884567118,390.8797761596803,36.63351113189349,10.116944444446634,12.665719717862176,10.62317177736519,-2.5472547582963134,176.38274560847628,False,False,,3.2430251491315967,2.5487752734155418,13.14976403541395,8.893744525876332e-05
159.0,-858.5272369919821,394.15015570378074,-13.729841830091033,-860.4663913673163,392.01798824316126,36.56980149247445,10.163055555555557,12.708911688464616,9.471340106544158,-2.9750781853271207,176.53682899852114,False,False,,2.882092602867263,2.5458561329090585,13.560447688108944,8.79951449059567e-05
159.1,-859.1736356312636,394.9069446717947,-13.819975517655806,-861.0074872699274,393.1637248314539,36.50688389455602,10.06499999999873,12.664752255989075,8.702919472052296,-3.1589728998892093,176.8391639804355,False,False,,2.5301832432430413,2.599752255990346,13.987211320036987,8.701204496407928e-05
159.2,-859.8200367439212,395.66373494469894,-13.890109362187518,-861.5305897493838,394.31100900205433,36.44656873723055,9.9788888888874,12.582848764901893,9.475992635300107,-3.457629782515889,177.16165934374834,False,False,,2.180793218166518,2.6039598760144926,14.430181924134404,8.598535469539621e-05
159.3,-860.4596344777873,396.39826813240154,-13.97024105982647,-862.0415095910001,395.4850801658001,36.390841790870724,9.92805555555703,13.051541832530196,11.124315242106341,-4.720459521528915,175.3897827679499,False,False,,1.8265380193545866,3.123486276973166,14.88999727798928,8.491990380560309e-05
159.4,-861.0788109817637,397.15505315584045,-14.05037154274962,-862.5545500150464,396.6928240449315,36.33329316027488,9.801111111112952,13.21768699238904,10.520420678787964,-5.101957898743466,174.74047531290577,False,False,,1.5464350763371364,3.4165758812760885,15.36613613240576,8.382504640084691e-05
159.5,-861.7048048264402,397.8673306163221,-14.100500316452184,-863.0786421415849,397.9115009613071,36.273063668145525,9.656944444444445,13.34153363129131,10.456127468757744,-5.423406956609192,174.94169552625888,False,False,,1.3745471937550968,3.684589186846866,15.857896132330339,8.270188291518545e-05
159.6,-862.3375948912762,398.60186218159083,-14.190631538324915,-863.588429198103,399.1315498609567,36.22108080779853,9.693888888887338,13.12690524126254,10.98200415824098,-5.3043313881960685,174.79565493025396,False,False,,1.358365010152533,3.4330163523752013,16.366521091701284,8.154147914233587e-05
159.7,-862.9499736318653,399.3252644361267,-14.250759455999237,-864.0771148490977,400.3587520312504,36.17729166080498,9.588888888888158,13.306322720340663,11.366959369968797,-5.163124143799476,174.9625900460521,False,False,,1.5292298495839973,3.717433831452505,16.892389924563968,8.036586771507115e-05
159.8,-863.5827698983983,400.0375420389817,-14.320889573969806,-864.5630628651024,401.60218113266075,36.13503365132473,9.563888888889615,13.407426917941558,11.463244144895139,-5.255718307299806,175.42319788138914,False,False,,1.8463666466978825,3.8435380290519436,17.434830427509002,7.917158564320257e-05
159.9,-864.2019512531871,400.7609443582394,-14.401018692623015,-865.0486851674759,402.85681958186785,36.09386231044564,9.513888888889614,13.512046734988395,11.180875377305151,-5.431407277855858,175.74075252377975,False,False,,2.260453776264092,3.998157846098781,17.99367223871323,7.797019930359767e-05
160.0,-864.8075276209936,401.46209026410503,-14.461144712982247,-865.5317047312305,404.12664568775773,36.05021842296685,9.336111111111112,13.674067939361448,11.234691756605779,-5.607168917594751,176.53449008272523,False,False,,2.7612113451722893,4.337956828250336,18.568778803418322,7.676309616622166e-05
160.1,-865.4403211974981,402.16323849567544,-14.5612745514868,-866.0070277878641,405.4127065955331,36.006675719564385,9.513055555554182,13.761868649739554,11.127416983460318,-6.005225189279046,176.71135954893657,False,False,,3.298514709919737,4.248813094185373,19.16056475609646,7.55520877946726e-05
160.2,-866.0527036422674,402.8755146583348,-14.601402466664513,-866.4753878981427,406.7050761753982,35.96604591236301,9.419999999999154,13.742588072159032,11.671699057686629,-6.359105692375677,177.0018743713601,False,False,,3.8528175914696066,4.322588072159878,19.769054617910122,7.434545084243159e-05
160.3,-866.68550556564,403.56553850890907,-14.651531881129213,-866.9364133057458,408.0032844008781,35.92615735570329,9.391111111111949,13.82207001538452,12.051231260053253,-6.505249996395562,177.4695247637847,False,False,,4.444833325978935,4.430958904272572,20.39407360474032,7.314865847057601e-05
160.4,-867.3047047977955,404.2666927741319,-14.62166029108321,-867.3921162925936,409.3117660711077,35.88442493508832,9.261944444446318,13.901817487794114,11.894200034466369,-6.251939288128841,178.56318218125097,False,False,,5.045830490739938,4.639873043347796,21.035480963459097,7.196567967530313e-05
160.5,-867.9170872979963,404.9678408438375,-14.67178791405945,-867.8452806738433,410.6267623526135,35.8438587377585,9.393055555555556,13.927893361607135,11.730016969140449,-6.447787626807168,179.3223768962938,False,False,,5.659377071176659,4.534837806051579,21.69343283715329,7.079450466053268e-05
160.6,-868.5226796179712,405.6801237217168,-14.591915457018697,-868.2922857583444,411.9503470188461,35.81168538488547,9.254999999999395,14.020612437887868,11.46606958317647,-6.304517140354721,-179.78465929999862,False,False,,6.2744546796049665,4.765612437888473,22.368862995280175,6.963512129070219e-05
160.7,-869.1827264207465,406.32564900491417,-14.532046286427766,-868.7348144971121,413.28536713179983,35.78752532918289,9.21388888889024,14.112658451606164,11.53404361500077,-6.162480100541019,-179.07036827306845,False,False,,6.9741165388194295,4.898769562715923,23.061846635995032,6.850481237443329e-05
160.8,-869.7951165558582,407.02680113646494,-14.522174315005573,-869.1855254234675,414.6259268490192,35.76206210909594,9.259999999998662,14.178434183676721,11.316387051255887,-6.097395738506879,-178.23936755368214,False,False,,7.62353677395818,4.918434183678059,23.770952873204774,6.740935715497968e-05
160.9,-870.4551560718272,407.65006615439296,-14.54230399050558,-869.647663615166,415.96356717317616,35.730476923099175,9.173055555556816,14.133212852725698,11.042620979533663,-6.47279544593558,-177.36811742073868,False,False,,8.352624932132054,4.960157297168882,24.49533055399135,6.634133151109754e-05
161.0,-871.0879602169981,408.3512207776057,-14.552435068920744,-870.1111972417871,417.3051035061371,35.70645325244216,9.400000000000002,14.258944112174246,10.475108238490641,-6.464710370939316,-176.54426725326135,False,False,,9.007001822251148,4.858944112174244,25.23695271787503,6.527810899006291e-05
161.1,-871.7820276985012,408.9522347243675,-14.602568219917387,-870.5729804928235,418.6558555320616,35.70280058873208,9.325000000003577,14.291966071487941,10.467591334179795,-6.144477188968052,-175.3123113368761,False,False,,9.778652868625166,4.966966071484364,25.997571157607116,6.424586887113812e-05
161.2,-872.4896957619435,409.59776057299933,-14.672706220152168,-871.0357265826282,420.0099013307466,35.70922694977722,9.566944444442663,14.327021587239388,12.068767107184723,-6.405434760389244,-174.84235252355478,False,False,,10.513168006530671,4.760077142796725,26.775860901122176,6.326114038655632e-05
161.3,-873.1973722796761,410.2099047842087,-14.722842216151573,-871.5077733298889,421.37428850496764,35.71435452486435,9.506111111112876,14.548086199366338,12.648728980391878,-6.4126961419817485,-173.8182762398354,False,False,,11.29151046031795,5.041975088253462,27.570578981978784,6.230804578412179e-05
161.4,-873.9663157787056,410.7552958720868,-14.742982426537587,-871.9886147543098,422.75519192305364,35.7202815200173,9.553055555554876,14.69671357704194,12.673866246593636,-6.427385196388207,-173.10537326617154,False,False,,12.161776456418965,5.143658021487065,28.382231671804345,6.13799920572443e-05
161.5,-874.6944424573759,411.2561736523161,-14.69311431453454,-872.4723387055712,424.15347721016485,35.727674619115355,8.966111111111111,14.895501322456337,12.437101472851767,-6.579007062858703,-172.33528536317692,False,False,,13.087329144905116,5.9293902113452255,29.211129664102888,6.048684481410252e-05
161.6,-875.4634019122186,411.77931544646947,-14.623253359175735,-872.9597868810704,425.5669033541421,35.73486006752749,9.223055555562295,15.007215801117415,12.266135119483275,-6.684872842758222,-171.7380237387546,False,False,,14.013053505071317,5.784160245555119,30.057031574162945,5.962172007567507e-05
161.7,-876.2595705638283,412.34697031689035,-14.59339914515937,-873.4459038477287,426.9949022307975,35.746099960594094,9.678888888892086,15.163385096707229,12.260048581557772,-6.643668773561768,-171.07044352676894,False,False,,14.915717540358104,5.484496207815143,30.920618073456698,5.8779983444099066e-05
161.8,-877.0693482802384,412.90349813190096,-14.593546230566457,-873.9331334725126,428.44314758437974,35.761253739155585,9.78805555555239,15.398272886642612,12.114938519571872,-6.368222993903343,-170.37635294299906,False,False,,15.852966549706794,5.610217331090222,31.802061043010372,5.7971120269801975e-05
161.9,-877.8655097087164,413.47115002872914,-14.613692317167782,-874.4361515079416,429.90998426225957,35.77986317829628,9.798055555555411,15.618259582380514,12.35878069718831,-6.188818873973414,-169.526593667039,False,False,,16.792729635967863,5.8202040268251025,32.700933407141164,5.7186845787845316e-05
162.0,-878.668478771521,414.0499328848026,-14.603840212812315,-874.9611821183844,431.3764834336025,35.79429530540757,9.893055555555556,15.537423361037458,11.900863120258968,-7.013282655442044,-170.70197438767784,False,False,,17.718730270379872,5.644367805481902,33.61553309604912,5.64459746114974e-05
162.1,-879.5190927954243,414.6064696960689,-14.583993370881743,-875.4973818652951,432.84183742551716,35.797242671400866,10.118055555555953,15.670287990787509,12.336475490125798,-7.2584006089373885,-170.77621374360098,False,False,,18.673585489501537,5.552232435231556,34.54521891629813,5.5714565346162465e-05
162.2,-880.3560926601082,415.1852602160345,-14.554146263853285,-876.040360299516,434.32536680321147,35.79217841613503,10.145000000011123,15.925450179955444,12.347035813011772,-7.102713815386397,-170.1223870913964,False,False,,19.62063265995153,5.780450179944321,35.4912330472721,5.500264670617199e-05
162.3,-881.206695269475,415.84194963112725,-14.48430627416736,-876.5926996844277,435.82452563385937,35.78792399722706,10.524999999988983,16.028245723686634,12.037950993421163,-7.336183730662562,-170.4940449762547,False,False,,20.50834705586487,5.503245723697651,36.45459731534886,5.430425626027994e-05
162.4,-882.0573094761266,416.5097734098823,-14.314467193294593,-877.1516927425052,437.33814395282417,35.7845730955037,10.619999999998624,16.2427161497323,11.913945336028087,-7.3360735274724025,-170.928262944387,False,False,,21.398273178256098,5.622716149733675,37.43541301291899,5.36351973357744e-05
162.5,-882.8943004679406,417.1887180236347,-14.214627143914043,-877.7217440149448,438.8828583858471,35.77837475735282,10.628055555555557,16.68836437174848,12.223465884125064,-7.216548157710031,-171.28687577394774,False,False,,22.302265945746473,6.060308816192924,38.433728493394966,5.2977685429984185e-05
162.6,-883.7517084491094,417.88992377688425,-14.084791557939635,-878.3060846525832,440.4622279037089,35.775046598283694,10.886944444440484,16.991777499595564,12.501863062899808,-6.748833965573364,-170.48983470872736,False,False,,23.21989948572467,6.10483305515508,39.45043563418371,5.2338058626457224e-05
162.7,-884.6023266938935,418.5243644236831,-13.924950838815379,-878.8964999739608,442.07384319494565,35.773493884577604,10.618888888894663,17.33572234330247,12.356660292255473,-6.435973730041257,-169.83394336927296,False,False,,24.230856546066295,6.7168334544078085,40.485608035986374,5.1721103940095404e-05
162.8,-885.466544572999,419.19218808458373,-13.805114375228307,-879.4869589207325,443.71637384528515,35.76964815415249,10.816111111105394,17.573191822923246,12.19097657237391,-6.572013602838924,-169.7743253929307,False,False,,25.242645103043028,6.757080711817851,41.53887088359879,5.112574877687904e-05
162.9,-886.3579848125609,419.837759504816,-13.715280410101508,-880.0793157958021,445.38438470150857,35.76268069142013,10.994999999997408,17.828538594770894,12.26762228081333,-6.878978528477705,-170.01782527017534,False,False,,26.3068763550957,6.833538594773486,42.60993340204043,5.054611494746707e-05
163.0,-887.2426142311276,420.4721989089747,-13.67544495562447,-880.6743916703891,447.0769288444855,35.75403017262424,10.931111111111111,18.05406101637024,12.244853340257386,-7.030132319155562,-169.7036099045358,False,False,,27.40352536716507,7.12294990525913,43.69900686064609,4.998119453331904e-05
163.1,-888.1680904668696,421.0732661318093,-13.585613155924264,-881.2735351469786,448.7983164498771,35.742743214233336,11.051111111110401,18.40023780648279,12.264043517876216,-7.070077679704202,-169.4258219685543,False,False,,28.569447110478517,7.349126695372387,44.806164968952565,4.94332089911971e-05
163.2,-889.1071804849212,421.6520799984547,-13.505781971528588,-881.8759842469715,450.55307347074535,35.722860326587906,11.003055555558719,18.708106614444212,11.442314956525115,-7.219654780390407,-169.46792926826288,False,False,,29.79190532203543,7.705051058885493,45.93083438095625,4.8904094693307725e-05
163.3,-890.0394508574291,422.2531435397212,-13.495951500614552,-882.4808445891678,452.32948268979965,35.69986483686441,11.111111111107979,18.826016202315436,11.460392206159678,-7.6891365467161465,-170.38452973971997,False,False,,31.01158985587714,7.7149050912074575,47.0734189315158,4.8380754774499175e-05
163.4,-890.9989485065503,422.84308584049177,-13.46612427989155,-883.088955366383,454.1198494867706,35.680261517394236,11.229999999998277,18.992487485961448,11.656969478744866,-7.100072825435661,-169.69278804981047,False,False,,32.26149307863297,7.76248748596317,48.23460761899656,4.787250777939208e-05
163.5,-891.9788711767087,423.4107786808802,-13.406298629605118,-883.7076285268314,455.93119200227324,35.66477919634135,11.308055555555557,19.290646386309657,13.981643397411366,-7.825071604511502,-170.3936699499621,False,False,,33.55578545597447,7.9825908307541,49.41468322716613,4.737352865748397e-05
163.6,-892.9451830676816,423.98959826111087,-13.326472018955783,-884.3354929965764,457.78028521118216,35.65519443899929,11.258055555554064,19.765822991975494,15.47062716983379,-8.318546464641818,-170.35794881354752,False,False,,34.87029233714862,8.50776743642143,50.61469963199238,4.68857501765345e-05
163.7,-893.8910687240307,424.57953868273376,-13.296643492239786,-884.9661712692947,459.6566705932331,35.645726429609255,11.15694444445478,19.825456314631158,14.89394560502516,-8.98091144652285,-170.87423482747704,False,False,,36.194736877674984,8.668511870176378,51.83367193599906,4.641583675796725e-05
163.8,-894.8913993827077,425.14723184306945,-13.2968212996391,-885.5924743756717,461.55325473930515,35.6230192482054,11.509999999989768,20.124937527204658,14.381832491169753,-9.677644417674225,-171.57834309557126,False,False,,37.57483878086129,8.61493752721489,53.06958297611811,4.5961381027135905e-05
163.9,-895.8713123273328,425.7483071824192,-13.25699868144441,-886.200566400827,463.4792813194882,35.58524764497572,11.405000000001523,20.2779786614947,14.784317157857547,-9.614648788087909,-171.08070264514387,False,False,,38.95060636379363,8.872978661493176,54.322881675968276,4.551045830795821e-05
164.0,-896.851227072733,426.3382550514424,-13.217175525065386,-886.7955551883194,465.4343844264201,35.541459854150695,11.445,20.604347810706024,14.73376034858827,-9.80456597496843,-170.82849938572,False,False,,40.36860003953541,9.159347810706024,55.59482229292477,4.506783491038499e-05
164.1,-897.8447356060617,426.9615832715536,-13.257356718276409,-887.3853780466688,467.4211665507994,35.4917648188542,11.721111111111052,20.85755257570563,14.579043318536222,-9.910002734633096,-170.8436681002732,False,False,,41.78966426863771,9.136441464594578,56.885429711292595,4.463625328157478e-05
164.2,-898.8382579378731,427.58491839111946,-13.19753812936064,-887.9649298395364,469.4336388566935,35.43300478176245,11.716944444446696,21.044751734407416,14.286705482891229,-9.945983718542191,-170.58038629048914,False,False,,43.23823156119865,9.32780728996072,58.19415893381189,4.421513757871141e-05
164.3,-899.8453857404821,428.20825352528493,-13.177721671807353,-888.5342837766987,471.47650986126126,35.36509078059464,11.793888888886658,21.39188824680382,13.659400004688159,-9.931569110046778,-170.4932768747306,False,False,,44.72228788860049,9.597999357917162,59.521252687970545,4.380068875968902e-05
164.4,-900.8388950681549,428.8538403800881,-13.177905010324478,-889.0961343095047,473.553283096075,35.294035501061614,11.851944444443603,21.660547305382757,12.997795510222783,-9.998948058628299,-170.41143973227176,False,False,,46.216150957805745,9.808602860939153,60.86778821076063,4.3393206403315097e-05
164.5,-901.832409150733,429.5105584801597,-13.128089319859413,-889.6421812323639,475.6515186014962,35.22541916054036,11.811111111111112,21.724384600345108,13.175447517278918,-10.042285259486002,-170.49504812730117,False,False,,47.72410143334865,9.913273489233996,62.23433091555205,4.299470048399215e-05
164.6,-902.8259215711693,430.1672761156475,-13.088273851322075,-890.1725513201773,477.7703664795953,35.160185864600145,11.893055555555186,21.97973741826997,13.36420035711954,-10.016119095107705,-170.43527452105354,False,False,,49.256085826087194,10.086681862714784,63.62106754435264,4.2603889686554814e-05
164.7,-903.8330485248623,430.8128694616567,-13.038459777821624,-890.6914548008491,479.917244909687,35.093482405310034,11.868055555556785,22.214864150048335,13.380119233126361,-10.135818542683374,-170.5000642254281,False,False,,50.83248148328136,10.34680859449155,65.02758143467383,4.2222992092192594e-05
164.8,-904.8265599665007,431.5029732502901,-12.958647012244581,-891.1970698777134,482.0935575971556,35.023169562998525,11.909999999998785,22.493158589172896,13.512399306952707,-9.898062703944028,-170.09118246566499,False,False,,52.39437207026786,10.583158589174111,66.45372581764727,4.184788708863747e-05
164.9,-905.8336843722591,432.1596947065398,-12.9088341424882,-891.6853631989816,484.2901474572011,34.951523877965684,11.931944444444127,22.534445226819805,13.68925001086294,-9.55168394330155,-169.92420263455443,False,False,,54.01628547032034,10.602500782375678,67.89959095128312,4.1480363457972035e-05
165.0,-906.8340012892763,432.7941570607993,-12.899019023831585,-908.4241673855868,424.61307462440135,37.8198156207559,11.833888888888888,12.034444052260596,5.611922235981972,-5.7542148748857,-169.85356609968142,True,True,1.9738380987955766,8.334190905240552,0.20055516337170864,10.803356773352956,4.1119733847792054e-05
165.1,-907.8275176610059,433.38410630740714,-12.909200132309266,-909.2158171669249,425.5311729939659,37.897959286260715,11.596944444443695,12.262023123954716,6.152355271194829,-6.025139920976471,-170.31982949916522,False,False,,7.974706085084875,0.6650786795110211,10.977433192564103,4.0766191090294354e-05
165.2,-908.8210323695815,433.9740550743206,-12.929381451079925,-910.0040578805797,426.47407433983506,37.97029848847103,11.546111111113895,12.361120858857342,5.802350109205447,-5.6095105789078294,-170.53084076201065,False,False,,7.5927110031481115,0.8150097477434475,11.168717804918895,4.041960230242555e-05
165.3,-909.8077327898696,434.58625608429867,-12.979563523285288,-910.7726379392303,427.42891588124394,38.041694890307284,11.641111111108359,12.196666481332482,5.841690910358624,-5.849232249118226,-171.3622447521272,False,False,,7.222088391146031,0.5555553702241234,11.377632343022775,4.007508290372662e-05
165.4,-910.7876329910213,435.1984587521098,-12.989744840159597,-911.5296913334191,428.40036734615205,38.11469382447199,11.556111111112344,12.479048771072689,6.021994665267257,-5.953383763740531,-171.55666606973023,False,False,,6.838471857606687,0.9229376599603452,11.604699619185295,3.973883349110846e-05
165.5,-911.767534371818,435.81066229972805,-12.98992636416665,-912.2759824194678,429.3839686002291,38.18934664950746,11.491944444444446,12.260440033382126,5.4796079499581225,-5.787712164976564,-172.03596569980655,False,False,,6.446775265536924,0.7684955889376806,11.850242913642822,3.940620616364527e-05
165.6,-912.7406395357265,436.37835476575003,-12.980104082187127,-913.0071778573342,430.3728921443243,38.26851781697673,11.28305555555322,12.388421043538761,4.686597771865094,-5.591391184165234,-171.62645362208187,False,False,,6.011374549487606,1.1053654879855408,12.114530568095313,3.908043765102045e-05
165.7,-913.720556968505,436.90153730935987,-12.980279919275816,-913.7364889876208,431.3739284591946,38.34921641226924,11.125000000001464,12.434880551169563,3.902719003306448,-5.039557720165698,-171.57314291145514,False,False,,5.527631810247371,1.3098805511680993,12.397860356672998,3.876036368348793e-05
165.8,-914.7004686252843,437.446974710086,-12.990457477415521,-914.4588308799993,432.383304022743,38.42871766922745,11.17499999999855,12.44077768328929,4.494186330790223,-4.929620263249868,-171.7149423550317,False,False,,5.06943287062796,1.2657776832907413,12.700231029388881,3.844592347038489e-05
